# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 126a47fd41378ab6
# CUDA_DEVICE 0 Quadro FX 5800
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,gld_request,gst_request
126a611bc84eb7a0,memcpyHtoD,435.808,592.556,,,,,,,,,,0,0,2457600,0
126a611bc88b9d20,_Z10mm_kernel16MatrixS_S_,17846.7,17963.4,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bc9b75d60,memcpyDtoH,229.024,1950.3,,,,,,,,,,0,0,1228800,0
126a611bc9c0efc0,memcpyHtoD,142.336,104.749,,,,,,,,,,0,0,819200,0
126a611bc9c967e0,memcpyHtoD,435.392,585.798,,,,,,,,,,0,0,2457600,0
126a611bca3341c0,_Z10mm_kernel16MatrixS_S_,18019.5,18176.9,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bcb4b00a0,memcpyDtoH,229.728,483.506,,,,,,,,,,0,0,1228800,0
126a611bcb549440,memcpyHtoD,142.24,102.292,,,,,,,,,,0,0,819200,0
126a611bcb5c9940,memcpyHtoD,435.552,587.334,,,,,,,,,,0,0,2457600,0
126a611bcb962700,_Z10mm_kernel16MatrixS_S_,18304.3,18424.8,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bccc01c80,memcpyDtoH,230.72,1515.33,,,,,,,,,,0,0,1228800,0
126a611bccc97140,memcpyHtoD,142.688,103.521,,,,,,,,,,0,0,819200,0
126a611bccd19d40,memcpyHtoD,435.744,596.856,,,,,,,,,,0,0,2457600,0
126a611bcd0ad3a0,_Z10mm_kernel16MatrixS_S_,18573.5,18691.5,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bce291980,memcpyDtoH,228.224,460.16,,,,,,,,,,0,0,1228800,0
126a611bce327a20,memcpyHtoD,142.112,93.384,,,,,,,,,,0,0,819200,0
126a611bce3ab380,memcpyHtoD,433.088,598.392,,,,,,,,,,0,0,2457600,0
126a611bce780480,_Z10mm_kernel16MatrixS_S_,18511.9,18672.4,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bcf975640,memcpyDtoH,228.896,478.284,,,,,,,,,,0,0,1228800,0
126a611bcfa0a300,memcpyHtoD,142.24,101.985,,,,,,,,,,0,0,819200,0
126a611bcfaa3a40,memcpyHtoD,433.6,690.854,,,,,,,,,,0,0,2457600,0
126a611bd02bd320,_Z10mm_kernel16MatrixS_S_,18650.9,19283.4,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bd1637500,memcpyDtoH,229.248,1936.48,,,,,,,,,,0,0,1228800,0
126a611bd16cd200,memcpyHtoD,142.432,104.749,,,,,,,,,,0,0,819200,0
126a611bd1760340,memcpyHtoD,433.408,595.013,,,,,,,,,,0,0,2457600,0
126a611bd1afa6a0,_Z10mm_kernel16MatrixS_S_,18773.7,18895.4,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bd2d160c0,memcpyDtoH,229.088,447.873,,,,,,,,,,0,0,1228800,0
126a611bd2da32c0,memcpyHtoD,142.496,105.671,,,,,,,,,,0,0,819200,0
126a611bd2e1e5c0,memcpyHtoD,433.536,565.216,,,,,,,,,,0,0,2457600,0
126a611bd31b4720,_Z10mm_kernel16MatrixS_S_,18336.9,18444.5,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bd4449220,memcpyDtoH,229.408,1436.08,,,,,,,,,,0,0,1228800,0
126a611bd44dfd20,memcpyHtoD,142.272,106.285,,,,,,,,,,0,0,819200,0
126a611bd45604a0,memcpyHtoD,433.28,593.17,,,,,,,,,,0,0,2457600,0
126a611bd4919320,_Z10mm_kernel16MatrixS_S_,18485,18612.8,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bd5afdf80,memcpyDtoH,228.32,417.462,,,,,,,,,,0,0,1228800,0
126a611bd5b893c0,memcpyHtoD,142.24,105.671,,,,,,,,,,0,0,819200,0
126a611bd5c0eb00,memcpyHtoD,435.264,608.222,,,,,,,,,,0,0,2457600,0
126a611bd5fa2a20,_Z10mm_kernel16MatrixS_S_,18302.9,18421.4,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bd71630a0,memcpyDtoH,230.976,520.982,,,,,,,,,,0,0,1228800,0
126a611bd7205d20,memcpyHtoD,142.304,104.442,,,,,,,,,,0,0,819200,0
126a611bd728aaa0,memcpyHtoD,435.616,672.116,,,,,,,,,,0,0,2457600,0
126a611bd7632c60,_Z10mm_kernel16MatrixS_S_,17886.3,18005.2,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bd8863ce0,memcpyDtoH,229.184,1479.7,,,,,,,,,,0,0,1228800,0
126a611bd88f8280,memcpyHtoD,142.4,103.521,,,,,,,,,,0,0,819200,0
126a611bd89820e0,memcpyHtoD,435.136,628.803,,,,,,,,,,0,0,2457600,0
126a611bd8d2e800,_Z10mm_kernel16MatrixS_S_,18623.5,18715.7,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bda011aa0,memcpyDtoH,232.16,1426.25,,,,,,,,,,0,0,1228800,0
126a611bda0aa000,memcpyHtoD,142.272,92.769,,,,,,,,,,0,0,819200,0
126a611bda12c480,memcpyHtoD,435.2,600.235,,,,,,,,,,0,0,2457600,0
126a611bda4c4260,_Z10mm_kernel16MatrixS_S_,18559.5,18677.9,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bdb794e20,memcpyDtoH,229.536,1491.07,,,,,,,,,,0,0,1228800,0
126a611bdb83c560,memcpyHtoD,142.528,101.063,,,,,,,,,,0,0,819200,0
126a611bdb8be280,memcpyHtoD,435.936,592.249,,,,,,,,,,0,0,2457600,0
126a611bdbc7d3e0,_Z10mm_kernel16MatrixS_S_,18099.4,18214.4,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bdcde1fc0,memcpyDtoH,230.112,430.67,,,,,,,,,,0,0,1228800,0
126a611bdce798c0,memcpyHtoD,142.496,98.913,,,,,,,,,,0,0,819200,0
126a611bdd1da860,memcpyHtoD,435.552,635.868,,,,,,,,,,0,0,2457600,0
126a611bdd595780,_Z10mm_kernel16MatrixS_S_,18491.6,18639.5,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bde7601a0,memcpyDtoH,228.8,448.794,,,,,,,,,,0,0,1228800,0
126a611bde7f8920,memcpyHtoD,142.432,100.756,,,,,,,,,,0,0,819200,0
126a611bde87b9c0,memcpyHtoD,435.456,595.013,,,,,,,,,,0,0,2457600,0
126a611bdec30580,_Z10mm_kernel16MatrixS_S_,18116.7,18233.1,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bdfe8e620,memcpyDtoH,229.088,1425.02,,,,,,,,,,0,0,1228800,0
126a611bdff1cd40,memcpyHtoD,142.048,92.462,,,,,,,,,,0,0,819200,0
126a611bdff970e0,memcpyHtoD,432.96,562.759,,,,,,,,,,0,0,2457600,0
126a611be032dc60,_Z10mm_kernel16MatrixS_S_,18735.1,18846,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611be161b2c0,memcpyDtoH,229.408,1392.46,,,,,,,,,,0,0,1228800,0
126a611be16ad480,memcpyHtoD,142.432,96.148,,,,,,,,,,0,0,819200,0
126a611be172fd00,memcpyHtoD,433.696,599.007,,,,,,,,,,0,0,2457600,0
126a611be1ac3c20,_Z10mm_kernel16MatrixS_S_,18439.5,18548.6,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611be2d74a40,memcpyDtoH,229.248,1358.67,,,,,,,,,,0,0,1228800,0
126a611be2e18480,memcpyHtoD,142.592,193.525,,,,,,,,,,0,0,819200,0
126a611be2e9a5c0,memcpyHtoD,432.832,599.314,,,,,,,,,,0,0,2457600,0
126a611be3254e00,_Z10mm_kernel16MatrixS_S_,18071.2,18195.7,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611be449da80,memcpyDtoH,231.616,1261.29,,,,,,,,,,0,0,1228800,0
126a611be4534fa0,memcpyHtoD,142.368,101.063,,,,,,,,,,0,0,819200,0
126a611be45b5280,memcpyHtoD,433.216,588.562,,,,,,,,,,0,0,2457600,0
126a611be4948700,_Z10mm_kernel16MatrixS_S_,18544.5,18661.1,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611be5b3e160,memcpyDtoH,228.992,446.951,,,,,,,,,,0,0,1228800,0
126a611be5bd0180,memcpyHtoD,142.176,97.07,,,,,,,,,,0,0,819200,0
126a611be5c4e8e0,memcpyHtoD,435.264,591.02,,,,,,,,,,0,0,2457600,0
126a611be6002dc0,_Z10mm_kernel16MatrixS_S_,18591.9,18712.7,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611be72d8ec0,memcpyDtoH,229.472,1451.44,,,,,,,,,,0,0,1228800,0
126a611be7372260,memcpyHtoD,142.304,89.39,,,,,,,,,,0,0,819200,0
126a611be73f65e0,memcpyHtoD,434.784,597.471,,,,,,,,,,0,0,2457600,0
